image,none,infection,ischaemia,both
503366.jpg,0.5347743481397629,0.46521585062146187,9.205677825918634e-06,5.953320385138072e-07
503367.jpg,0.9151681959629059,0.08482319448376074,7.758855119388564e-06,8.873445804802316e-07
503368.jpg,0.019053248834097758,0.04022173834073328,0.936605304479599,0.004119720309972763
503369.jpg,0.12093673273921013,0.8787878155708313,4.114527669685231e-06,0.00027127770939472384
503370.jpg,0.777761846780777,0.22223066538572311,5.546440204007297e-06,1.968432105536877e-06
503371.jpg,0.8116529583930969,0.17081040889024734,0.012659520923079981,0.0048770958092063665
503372.jpg,0.966493159532547,0.033449435082729906,5.601610905614507e-05,1.4484855292984378e-06
503373.jpg,0.9989453852176666,0.0010541660740273073,4.139048996876227e-07,3.3883749972485333e-10
503374.jpg,0.834456205368042,0.16550777480006218,2.9960667333739366e-05,6.029676043795007e-06
503375.jpg,0.8061711490154266,0.18759436160326004,0.005053677226882769,0.001180816972381038
503376.jpg,0.9112538695335388,0.08867657976225019,6.252500085679458e-05,7.028311527768061e-06
503377.jpg,0.9956884384155273,0.004311140996833274,4.447842600896479e-07,8.990443112200097e-10
503378.jpg,0.9523890614509583,0.0476020984351635,8.548703874566854e-06,2.893491899969014e-07
503379.jpg,0.014820929849520326,0.22377656772732735,0.12278339307522401,0.6386190950870514
503380.jpg,0.24465219676494598,0.7500035762786865,0.001375047635519877,0.003969172481447458
503381.jpg,0.2651316414558096,0.07812022045254707,0.14149861939949915,0.5152495205402374
503382.jpg,0.9887063205242157,0.011287487956820996,6.181682618233708e-06,3.723718309075379e-08
503383.jpg,0.7110369205474854,0.288847116753459,0.00011541204639797797,5.824575168844603e-07
503384.jpg,0.9913235902786255,0.008631083881482482,4.537062204690301e-05,1.405649419083943e-08
503385.jpg,0.9979939460754395,0.0018516641430323943,0.00015435411000908061,9.223505605115978e-10
503386.jpg,0.9984033405780792,0.0015960061525674973,6.492820461923097e-07,2.978800800180993e-10
503387.jpg,0.5774150192737579,0.3019026964902878,0.12024411734455498,0.0004381941835163161
503388.jpg,0.9137584865093231,0.0862110648304224,2.9693704163946677e-05,7.858783988012874e-07
503389.jpg,0.05641719020786695,0.9435582458972931,1.2291204645811793e-06,2.3386890256438253e-05
503390.jpg,0.7502867877483368,0.24970907624810934,4.103263506749499e-06,4.692881283574479e-08
503391.jpg,0.32135899862845463,0.661021500825882,0.013734510678804046,0.003885041060279093
503392.jpg,0.2961905440315604,0.690919890999794,0.008359614992514253,0.004529925994575024
503393.jpg,0.7498804330825806,0.2494748830795288,0.00040343584847768454,0.00024121528808507264
503394.jpg,0.9932939112186432,0.006690431082461146,1.56523037730949e-05,3.488380598401161e-08
503395.jpg,0.3180353404022753,0.667069286108017,0.001933352556079626,0.012962016102392226
503396.jpg,0.012184538209112361,0.9851625561714172,0.00020213944208080648,0.0024507495400030166
503397.jpg,0.9625304937362671,0.037435333360917866,3.3148019340956125e-05,1.0018575023057474e-06
503398.jpg,0.5823990851640701,0.05128532461822033,0.3658977821469307,0.00041781680101848906
503399.jpg,0.9927061796188354,0.007290838519111276,2.974884381501397e-06,1.6150677240034383e-08
503400.jpg,0.53594671189785,0.23720473796129227,0.21689961664378643,0.009948883205652237
503401.jpg,0.9880639612674713,0.011926614799449453,9.363894301728237e-06,6.057036945183308e-08
503402.jpg,0.4051575046032667,0.555681549012661,0.02757100574672222,0.011589964444283396
503403.jpg,0.9309141933917999,0.03488020831719041,0.034201230155304074,4.344630130104221e-06
503404.jpg,0.9245696067810059,0.07539921859279275,2.8778668832885046e-05,2.4068756644957112e-06
503405.jpg,0.9470337331295013,0.052860820665955544,0.00010472982467035763,6.59862695151503e-07
503406.jpg,0.8436006009578705,0.15527617558836937,0.0009828348229348194,0.00014037986507364764
503407.jpg,0.9403658807277679,0.05961251351982355,2.0790886082977522e-05,8.037721155318422e-07
503408.jpg,0.9988750517368317,0.0011243157423450612,6.155653125006211e-07,1.0165580877075087e-10
503409.jpg,0.6594788730144501,0.3404211848974228,3.3250330327971866e-05,6.667729773468523e-05
503410.jpg,0.5902405604720116,0.4093556413426995,6.179045470844965e-05,0.00034204631661674534
503411.jpg,0.3426394909620285,0.471746563911438,0.004979484947398305,0.18063440511468798
503412.jpg,0.4720256385044195,0.5279557146131992,1.7004217831129154e-05,1.6546282211038488e-06
503413.jpg,0.6266753971576691,0.37312809750437737,0.00019214474491491274,4.394000385765651e-06
503414.jpg,0.3849407434463501,0.6134172081947327,0.0008927213812057744,0.0007493269076803699
503415.jpg,0.12801141489762813,0.4331205114722252,0.006125600484665483,0.4327424392104149
503416.jpg,0.0008568628800276201,0.0002516649019526085,0.9474735260009766,0.051417943090200424
503417.jpg,0.9974517524242401,0.0025396805685886648,8.531184165327943e-06,7.107425422480597e-09
503418.jpg,0.6993686705827713,0.25809455290436745,0.04131829905372797,0.001218536585255947
503419.jpg,0.9987423419952393,0.0012568801715815425,7.504715140438378e-07,2.6048461669169343e-10
503420.jpg,0.9869669377803802,0.01282767020893516,0.00020483517437241971,6.1871467949004e-07
503421.jpg,0.830526739358902,0.16945991419197526,9.507585403412122e-06,3.8115827227236387e-06
503422.jpg,0.6293541342020035,0.36979069001972675,0.0008539568225387484,1.2182122191006783e-06
503423.jpg,0.00023719493938045844,2.6469412659935188e-05,0.5079862121492624,0.4917501446325332
503424.jpg,0.9970580339431763,0.00294101785402745,9.680155237390409e-07,1.669438087770203e-08
503425.jpg,0.5242752134799957,0.47569991648197174,1.3839793666647893e-05,1.104240228840675e-05
503426.jpg,0.7023157328367233,0.29766868919250555,6.970049525989452e-06,8.65803625460515e-06
503427.jpg,0.5530251860618591,0.44564053090289235,9.102735276484905e-05,0.0012432547591158215
503428.jpg,0.8134067356586456,0.18644385412335396,8.511235319019761e-05,6.428627443710866e-05
503429.jpg,0.3185106348246336,0.2598646432161331,0.08448932692408562,0.33713539503514767
503430.jpg,0.8327336311340332,0.16718647110974416,5.80007537145516e-05,2.1928400030207795e-05
503431.jpg,0.04920245526591316,0.9507693350315094,1.1213928809220008e-06,2.708280286184417e-05
503432.jpg,0.04049643501639366,0.912028044462204,0.011180602363310754,0.03629496958456002
503433.jpg,0.2920545097440481,0.673523023724556,0.018877778900787234,0.015544721256446792
503434.jpg,0.8395443558692932,0.16033450743111644,9.02811946943416e-05,3.0841680899784674e-05
503435.jpg,0.9757874011993408,0.02418937289621681,2.2811268934219697e-05,3.7099173078036785e-07
503436.jpg,0.5156247951090336,0.48433035239577293,4.445081776793813e-05,4.7028684946326393e-07
503437.jpg,0.9903724193572998,0.00962680159136653,7.625650711995391e-07,6.64470861666544e-09
503438.jpg,0.9784623384475708,0.021534522471483797,3.0619360522621264e-06,4.7506203991465323e-08
503439.jpg,0.011519199048052542,0.0166967767290771,0.4091341346502304,0.5626498758792877
503440.jpg,0.7819294035434723,0.2177923396229744,0.0002677971679077018,1.0459516261107638e-05
503441.jpg,0.6671736240386963,0.33281055837869644,1.3169248205491257e-05,2.6305573044282937e-06
503442.jpg,0.139809294603765,0.8584585189819336,0.00040530372205438425,0.0013268612542560732
503443.jpg,0.995409369468689,0.004582382651278749,8.265223531367383e-06,1.6560492310802033e-08
503444.jpg,0.9261431396007538,0.07341489754617214,6.712282811349723e-05,0.0003747345609781405
503445.jpg,0.9974959194660187,0.002503701914974954,3.285430203447959e-07,5.468425712251701e-10
503446.jpg,0.07625238876789808,0.9199820458889008,0.0003636048932094127,0.003401997621267583
503447.jpg,0.507261112332344,0.492314949631691,0.00035283068427816033,7.112088132998906e-05
503448.jpg,0.013430101246740378,0.9290419220924377,0.000625467742793262,0.056902531534433365
503449.jpg,0.768346905708313,0.010753869311884046,0.22060543829206836,0.0002938006388149006
503450.jpg,0.13203929364681244,0.8673509955406189,9.652476909849383e-05,0.0005131476665759943
503451.jpg,0.9821945130825043,0.01779099478153512,1.44033973583646e-05,1.615253629391744e-07
503452.jpg,0.04540762486612948,0.0850245887413621,0.5341687649488449,0.3353990390896797
503453.jpg,0.46921124681830406,0.5296899527311325,6.491865406133002e-05,0.0010339351429138333
503454.jpg,0.6765514016151428,0.01918661594390869,0.2975719017218381,0.0066900718052926855
503455.jpg,0.41643375158309937,0.5092874467372894,0.06346674542874098,0.010812024236656725
503456.jpg,0.0010718801931943744,0.03166416578460485,0.024767247028648853,0.9424966871738434
503457.jpg,0.009993677413149271,0.9899381995201111,2.898325430766846e-07,6.78096494204361e-05
503458.jpg,0.5487011522054672,0.45127321779727936,2.4672828658367507e-05,9.254915784850937e-07
503459.jpg,0.9916267991065979,0.00837253115241765,6.306468546325332e-07,2.8936992997697438e-09
503460.jpg,0.9164943099021912,0.08341528568416834,8.385279397771228e-05,6.554835572103457e-06
503461.jpg,0.9900336563587189,0.009960457915440202,5.840693290792842e-06,1.9612346524588986e-08
503462.jpg,0.655793160200119,0.34409619867801666,7.162251898762406e-05,3.904114043962181e-05
503463.jpg,0.9940155148506165,0.005981172202154994,3.3356905078107957e-06,6.91740976999089e-10
503464.jpg,0.9949213266372681,0.0050765076812240295,2.187250120910811e-06,4.558553118316766e-09
503465.jpg,0.977928876876831,0.022067041601985693,4.052634068330008e-06,1.0954522344786e-08
503466.jpg,0.16605251032160595,0.8339227437973022,6.780667632710902e-06,1.8004144949068657e-05
503467.jpg,0.32963451743125916,0.6629081964492798,0.0026027256244560704,0.004854533741308842
503468.jpg,0.3635824276134372,0.6307139992713928,0.004452144756214693,0.0012513795518316329
503469.jpg,0.9959966540336609,0.004001935361884534,1.416058466929826e-06,1.6822425535911734e-09
503470.jpg,0.006417752589804593,0.03535016602836549,0.45298059800734336,0.5052514933049679
503471.jpg,0.978165328502655,0.02172361989505589,0.00010976099099480052,1.2534150712895098e-06
503472.jpg,0.7889074683189392,0.21073110029101372,0.0002421907034886317,0.00011926095580427898
503473.jpg,0.9984516203403473,0.001546088572467852,2.3329761802415305e-06,4.0251777995783944e-10
503474.jpg,0.5020842254161835,0.4228348881006241,0.06392382089688908,0.011157036398799391
503475.jpg,0.05882304805527383,0.001816406274883775,0.8810849189758301,0.058275638381019235
503476.jpg,0.29661314538680017,0.7021923810243607,0.0007408630049212661,0.0004536182605079375
503477.jpg,0.984793096780777,0.015011866154964082,0.00019355005150600846,1.528854077987793e-06
503478.jpg,0.5193477906286716,0.48065106477588415,7.212399282252591e-07,4.0078729240944355e-07
503479.jpg,0.41640241583809257,0.12694262340664864,0.026392846109956736,0.4302621195838583
503480.jpg,0.9965718388557434,0.003409508164622821,1.8599765780891175e-05,7.357237663541127e-08
503481.jpg,0.9149078726768494,0.08508423485545791,7.080589228936063e-06,8.536808473041946e-07
503482.jpg,0.9972212314605713,0.002776769247930133,2.020105227984459e-06,1.5620915116976164e-09
503483.jpg,0.2682308666408062,0.7316294610500336,5.529888977306996e-05,8.436469579464756e-05
503484.jpg,0.7073089182376862,0.291886642575264,0.0005378099768560073,0.0002666185033347785
503485.jpg,0.9923055171966553,0.007693859864957631,6.228151789855474e-07,1.9821963237465212e-09
503486.jpg,0.94122713804245,0.05875490419566631,1.6965793711243293e-05,1.0436346830258313e-06
503487.jpg,0.0002488772283415486,3.077606447732251e-05,0.4896532488928642,0.5100671788677573
503488.jpg,0.9190130531787872,0.08095205575227737,3.372556602698751e-05,1.1862426751996225e-06
503489.jpg,0.6010638326406479,0.07494543585926294,0.3220105523359962,0.0019801750049737166
503490.jpg,0.9860109686851501,0.013983755372464657,5.264541898863939e-06,1.4641224087286187e-08
503491.jpg,0.6626944541931152,0.3372010978491744,2.9883294272892158e-05,7.456684248779294e-05
503492.jpg,0.9311253428459167,0.06862922696745954,0.0002287830973723981,1.668875107574408e-05
503493.jpg,0.9949789345264435,0.0050181463002445525,2.9290063449662583e-06,6.552742515264498e-09
503494.jpg,0.1378717617917573,0.8619625568389893,3.429369020802042e-05,0.00013135023073118646
503495.jpg,0.9789067506790161,0.016289198771119118,0.004803673815331422,4.077889712642002e-07
503496.jpg,0.5122527927160263,0.09518708853283897,0.3922406975761987,0.0003194176824763417
503497.jpg,0.005816362914629281,0.9936075210571289,9.28499918018133e-06,0.000566831420933056
503498.jpg,0.9681454002857208,0.03182774473680183,2.6192141149294912e-05,5.976612875713272e-07
503499.jpg,0.7573575377464294,0.24254100024700165,7.466421101653964e-05,2.678149188284351e-05
503500.jpg,0.6812951862812042,0.313027985394001,0.002426842227578163,0.003249992325436324
503501.jpg,0.9122995734214783,0.014549301005899906,0.07271780166774988,0.0004332900352892466
503502.jpg,0.4411662071943283,0.5585215538740158,0.00024323220713995397,6.895897098502246e-05
503503.jpg,0.23602944146841764,0.5059221610426903,0.24721271838643588,0.010835632216185331
503504.jpg,0.9955003261566162,0.004468242230359465,2.994370241893307e-05,1.41415209853335e-06
503505.jpg,0.041168506955727935,0.924585223197937,0.0022063340293243527,0.032039913814514875
503506.jpg,0.6988340616226196,0.29796595871448517,0.002642267383635044,0.0005577218980761245
503507.jpg,0.09885381581261754,0.9003203213214874,0.0001153048997341033,0.0007105815318020348
503508.jpg,0.11446382850408554,0.8839729130268097,0.00032995185028994456,0.001233311146734195
503509.jpg,0.9867896437644958,0.013199996668845415,1.0300049325451255e-05,4.6398991759843966e-08
503510.jpg,0.9976218938827515,0.002375938493059948,2.1068530031698174e-06,4.437932232814745e-08
503511.jpg,0.975677877664566,0.0243071261793375,1.4688307434340686e-05,3.275086655207815e-07
503512.jpg,0.10034381423611194,0.8993166387081146,4.544176496046326e-05,0.00029413107524334237
503513.jpg,0.8178569376468658,0.08203122299164534,0.07230198138859123,0.02780984854325652
503514.jpg,0.9987842440605164,0.00121492707694415,7.826083674444817e-07,1.3223383846239223e-10
503515.jpg,0.9981314241886139,0.0018682907102629542,2.6612726425519206e-07,1.21371039378483e-10
503516.jpg,0.9308452010154724,0.0691058887168765,4.8864663312997436e-05,1.2728567533315527e-08
503517.jpg,0.482629980891943,0.5165071338415146,0.0007110277401807252,0.0001518716489954386
503518.jpg,0.7962109446525574,0.2032096441835165,0.00042082974141521845,0.00015862555153489666
503519.jpg,0.9884352087974548,0.01126877753995359,0.0002945679771073628,1.4087191004819033e-06
503520.jpg,0.9718735218048096,0.028118740650825202,7.573408879579802e-06,1.596739434006622e-07
503521.jpg,0.220147542655468,0.7787305116653442,9.576802995070466e-05,0.0010262082123517757
503522.jpg,0.7976176738739014,0.202067988431736,0.0002098694476444507,0.00010441827839186013
503523.jpg,0.7159179300069809,0.28398033138364553,5.840175617777277e-05,4.333102128839528e-05
503524.jpg,0.13896100223064423,0.503463925793767,0.35323093546321616,0.004344109664089046
503525.jpg,0.8124208450317383,0.1862854848150164,0.0009282347146291059,0.000365440531183972
503526.jpg,0.9429594874382019,0.0528291980153881,0.004036098161229518,0.00017519527516433875
503527.jpg,0.8421541750431061,0.15770256146788597,0.00013669470627064584,6.592977872088568e-06
503528.jpg,0.8473753333091736,0.15258968016132712,2.7117000854559592e-05,7.901062701876072e-06
503529.jpg,0.37876034528017044,0.6176230162382126,0.0008218633302021772,0.00279478083621143
503530.jpg,0.9982080161571503,0.0017918224912136793,1.6842369499059373e-07,5.703377206004844e-11
503531.jpg,0.10990911722183228,0.889528751373291,9.042229248734657e-05,0.0004717327465186827
503532.jpg,0.010943367698928341,0.9884190559387207,6.72934311296558e-06,0.0006308507353196546
503533.jpg,0.00017105513190784905,0.0023510653263656422,0.48597446735948324,0.5115034282207489
503534.jpg,0.5616481304168701,0.43820197274908423,1.0745660009272434e-05,0.00013910881577935735
503535.jpg,0.23518677800893784,0.76475790143013,1.3256410661632856e-05,4.207828641877853e-05
503536.jpg,0.01982149339528405,0.07272391021251678,0.6066712141036987,0.30078339963995404
503537.jpg,0.9992535412311554,0.0007450386342782167,1.470892144084246e-06,2.3258233270378694e-10
503538.jpg,0.9791893064975739,0.01655295043019578,0.004221275414238335,3.649258042059955e-05
503539.jpg,0.3232259340584278,0.6762249618768692,0.0003739444890697996,0.00017518049365283783
503540.jpg,0.10968572879210114,0.8899560570716858,1.130025930251577e-05,0.00034691382461460307
503541.jpg,0.9522406458854675,0.03820644266306772,0.009298881659001168,0.00025401608225509263
503542.jpg,0.658480167388916,0.34090169705450535,0.0006032546934875427,1.4847859802102903e-05
503543.jpg,0.9988708198070526,0.0011265939538134262,2.5506657745921757e-06,5.500111036104219e-10
503544.jpg,0.01244961068732664,0.9656964540481567,0.00019615300764996846,0.021657768309523817
503545.jpg,0.997795820236206,0.002188331335219118,1.583214114475595e-05,1.0009437285962708e-08
503546.jpg,0.26335324998945,0.736522763967514,6.609306660720904e-05,5.790967401519964e-05
503547.jpg,0.00024212304020920783,6.3366209133164375e-06,0.5711650624871254,0.42858652671566233
503548.jpg,0.2508198171854019,0.7490071952342987,2.2643394473220724e-05,0.00015035765484316954
503549.jpg,0.9767674803733826,0.023175799622549675,5.590181416481599e-05,8.357137901266362e-07
503550.jpg,1.8183470839261417e-05,0.0027409428148530424,0.001163012333563529,0.9960778653621674
503551.jpg,0.9740781188011169,0.025842118775472045,7.959768572618486e-05,2.4162424128171267e-07
503552.jpg,0.8415860533714294,0.15836483426392078,3.426090044911234e-05,1.484920721850358e-05
503553.jpg,0.17651015892624855,0.07222550315782428,0.3046434223651886,0.4466208964586258
503554.jpg,0.3726908788084984,0.6271116882562637,0.00019419112140894867,3.226483102025668e-06
503555.jpg,0.9834720194339752,0.016466963031234627,6.042129700745136e-05,6.076333952526047e-07
503556.jpg,0.9975826740264893,0.002416916555375792,3.9774540740167286e-07,3.2806972503213183e-10
503557.jpg,0.9923939108848572,0.007603784091770649,2.3286183932214044e-06,6.134404040292196e-09
503558.jpg,0.6388735920190811,0.3610909193926659,7.441934946950113e-06,2.801765852522564e-05
503559.jpg,0.18444051779806614,0.34003796288743615,0.4464625350597089,0.029059016399325288
503560.jpg,0.9923774003982544,0.007597896412335103,2.4593930447736057e-05,8.144251673058989e-08
503561.jpg,0.0006907199131092057,0.004050663817906752,0.4463650807738304,0.548893503844738
503562.jpg,0.9970970749855042,0.002856121041077131,4.6749113301380874e-05,4.216097408693553e-08
503563.jpg,0.0004913131633657031,8.24636745164753e-05,0.8482610583305359,0.15116517804563046
503564.jpg,0.2803527042269707,0.7154881954193115,0.0022853114060126245,0.0018737937912192137
503565.jpg,0.9979216158390045,0.0020724530579343536,5.912832541810076e-06,3.702231451963023e-09
503566.jpg,0.9978539347648621,0.002144983722246252,1.0452207703792737e-06,5.244284754721273e-10
503567.jpg,0.6787902265787125,0.3163378993049264,0.00014535848276864272,0.0047264928434742615
503568.jpg,0.5586793795228004,0.4409860670566559,6.533619858828388e-05,0.00026923392368871646
503569.jpg,0.5914679914712906,0.40838877111673355,4.568531291226918e-05,9.752976765242671e-05
503570.jpg,0.765610009431839,0.23423718474805355,9.178476778970435e-05,6.102946104213913e-05
503571.jpg,0.9919213950634003,0.00807628063193988,2.3437003591197936e-06,8.71224393322878e-09
503572.jpg,0.8463504314422607,0.15332235395908356,0.00032608956598778605,1.1268379864759481e-06
503573.jpg,0.37139756977558136,0.5819801539182663,0.04076218674890697,0.005860080127604306
503574.jpg,0.9986585974693298,0.0013407252513388812,6.140343096205925e-07,2.353288119927299e-10
503575.jpg,0.5794547721743584,0.417163223028183,0.003379673325980548,2.3416763639261262e-06
503576.jpg,0.9978140890598297,0.0021779636772407684,8.003275638657215e-06,7.766319999042814e-10
503577.jpg,0.0016131833879988733,9.573579791322118e-05,0.9849534034729004,0.013337688986212015
503578.jpg,0.9865377247333527,0.01337030519300697,9.132159124192185e-05,6.392351946660213e-07
503579.jpg,0.9299048781394958,0.07004961534403265,4.2271581833119853e-05,3.2294243754726892e-06
503580.jpg,0.47230296581983566,0.5274916440248489,1.916661591394586e-05,0.00018622562806669407
503581.jpg,0.8537125587463379,0.1462190579622984,6.215459688974079e-05,6.225262040970847e-06
503582.jpg,0.9342486262321472,0.06511595658957958,0.0006248651188798249,1.0563339820680168e-05
503583.jpg,0.9771736562252045,0.02280348795466125,2.2646520847047213e-05,1.890040586260966e-07
503584.jpg,0.7176415175199509,0.2807733453810215,0.0015780702960910276,7.0715265110266046e-06
503585.jpg,0.5293806344270706,0.4704579636454582,0.00015459246287718997,6.759282760171459e-06
503586.jpg,0.4714984754100442,0.5274882093071938,8.711798443528096e-06,0.001004581000415783
503587.jpg,0.31178785488009453,0.6875012069940567,0.0005328769329935312,0.0001781105402187677
503588.jpg,0.16237447410821915,0.8369322121143341,0.0005567163752857596,0.00013657066847372334
503589.jpg,0.9111542403697968,0.08000759148853831,0.008804819211945869,3.33364605467068e-05
503590.jpg,0.06606715591624379,0.4417944656452164,0.4511136705851868,0.041024726654121824
503591.jpg,0.04654004505937337,0.9498086869716644,0.00017925260023332612,0.003472039636108093
503592.jpg,0.9940696060657501,0.005856560310348868,7.362023097812198e-05,1.5729843427791934e-07
503593.jpg,0.9878637194633484,0.012122246902436018,1.3989825069560258e-05,4.772701864275142e-08
503594.jpg,0.8335093557834625,0.16637427732348442,9.93737924090965e-05,1.7034023130690912e-05
503595.jpg,0.305145975376945,0.662242516875267,0.0110878711566329,0.02152356517035514
503596.jpg,0.9517101943492889,0.04822078525467077,6.601467578093434e-05,2.9473347211324274e-06
503597.jpg,0.4355037212371826,0.40253151996876113,0.1594532792805694,0.0025114479358308017
503598.jpg,0.9110434949398041,0.08867774717509747,0.0002521748648405264,2.662280803633621e-05
503599.jpg,0.10479582101106644,0.8939866423606873,0.0002535869789426215,0.0009639500731282169
503600.jpg,0.8910969495773315,0.10400829301215708,0.00434173872272936,0.0005530450198421022
503601.jpg,0.014373879879713058,0.9168288707733154,0.002485790551872924,0.0663114432245493
503602.jpg,0.6869639009237289,0.3126960340887308,0.0003250137706345413,1.5051597983983811e-05
503603.jpg,0.7411349415779114,0.25884926319122314,1.555892913529533e-05,1.9241551996174167e-07
503604.jpg,0.3014301657676697,0.6984550952911377,1.4372902569448343e-05,0.0001004029532793993
503605.jpg,0.24386446923017502,0.7534136474132538,0.00018698663006944116,0.0025349059724248946
503606.jpg,0.938759058713913,0.0611340275791008,0.00010069735298223748,6.273885999066864e-06
503607.jpg,0.9230940043926239,0.07686600997112691,3.707639689309872e-05,2.9539140768974903e-06
503608.jpg,0.22706412617117167,0.7697246670722961,0.0002479520335327834,0.002963241417774043
503610.jpg,0.4636024609208107,0.5362389087677002,1.7715138076468406e-05,0.00014101144682687142
503611.jpg,0.8651357591152191,0.1348487159702927,1.2378207031815691e-05,3.15364533080148e-06
503612.jpg,0.9859117865562439,0.014058729189855512,2.9254735101735818e-05,2.362041219422517e-07
503613.jpg,0.5021721087396145,0.4978021215647459,2.529313513832676e-05,4.358901701806417e-07
503614.jpg,0.39999060332775116,0.5999255478382111,1.6099204458441818e-05,6.774825558863995e-05
503615.jpg,0.8807021975517273,0.11928616836667061,1.0776349441243838e-05,8.924417684852415e-07
503616.jpg,0.7282343208789825,0.2711704596877098,0.0004220218543196097,0.0001731916308926884
503617.jpg,0.9361135959625244,0.06388168595731258,4.459669717959969e-06,2.2132093135951436e-07
503618.jpg,1.9008158062661096e-05,3.9454955177292694e-07,0.9988972842693329,0.0010833262858795933
503619.jpg,0.13221210478513967,0.747323602437973,0.007712058275501477,0.11275219358503819
503620.jpg,9.205235983245075e-06,3.7800371273988276e-05,0.4811919182538986,0.5187609866261482
503621.jpg,0.7028798758983612,0.29711688589304686,3.2012216681920336e-06,1.616030023189087e-08
503622.jpg,0.5847132802009583,0.41525033116340637,3.1094745281734504e-05,5.290005901770201e-06
503623.jpg,0.9923256635665894,0.007670103688724339,4.080259145666787e-06,1.270868799363445e-07
503624.jpg,0.984226256608963,0.015766028023790568,7.663541055080714e-06,4.3521928727585646e-08
503625.jpg,0.9949402809143066,0.005056268295447808,3.4808267557195904e-06,7.2990116728455234e-09
503626.jpg,0.4577232818119228,0.5422673039138317,9.032051101254268e-06,3.9798290040610196e-07
503627.jpg,0.980664998292923,0.019329538568854332,5.420026127467281e-06,4.792290431154811e-08
503628.jpg,0.9614335000514984,0.03854746918659657,1.838598891472018e-05,6.247113466363932e-07
503629.jpg,0.9058725237846375,0.09412396792322397,3.496095665411758e-06,3.1862651502477524e-08
503630.jpg,0.4371903110295534,0.4882476478815079,0.0012249800311110448,0.07333708569763076
503631.jpg,0.6369853317737579,0.35458338260650635,0.00531641993438825,0.0031149303686106578
503632.jpg,0.9205686450004578,0.07840451970696449,0.0009879643330350518,3.891965434377198e-05
503633.jpg,0.8102772831916809,0.18734263954684138,0.0017094906610437555,0.0006706113200752317
503634.jpg,0.5135372765362263,0.0039586968487128615,0.48208783380687237,0.0004161724559708091
503635.jpg,0.025479721138253808,0.746658205986023,0.002778738591587171,0.2250833362340927
503636.jpg,0.9750302731990814,0.024887761457648594,8.059095707224628e-05,1.3692318261981917e-06
503637.jpg,0.9957216084003448,0.0042775244219228625,9.078811871177095e-07,4.432262334930215e-10
503638.jpg,0.9968006014823914,0.0031767710315762088,2.2655486077383102e-05,2.725097481004468e-09
503639.jpg,0.6862371265888214,0.31358353793621063,0.0001540249832032714,2.5275557973714058e-05
503640.jpg,0.9848329722881317,0.01515776664018631,9.185610679196543e-06,5.180164286411326e-08
503641.jpg,0.9721950590610504,0.027693476644344628,0.00010943421347064941,2.042829682302738e-06
503642.jpg,0.9025448858737946,0.09735083009582013,9.483262510912027e-05,9.411539906523103e-06
503643.jpg,0.991394430398941,0.0084978137165308,0.00010756493338703876,2.0661586397352494e-07
503644.jpg,0.9675948321819305,0.03238463681191206,2.0511721913862857e-05,6.025097043504957e-08
503645.jpg,0.9934409260749817,0.006550995014549699,8.024977092624397e-06,2.4536789711149254e-08
503646.jpg,0.0025745549967233217,0.07120415009558201,0.007396934644702924,0.918824315071106
503647.jpg,0.9700275361537933,0.02871774137020111,0.0012468731583794579,7.884653541623265e-06
503648.jpg,0.7366434931755066,0.26246219128370285,0.0006174222253321204,0.00027690679953895625
503649.jpg,0.42028627824038267,0.5792437270283699,4.223535967184944e-06,0.00046579236300203775
503650.jpg,0.9653554260730743,0.03461410786258057,2.961990840499862e-05,7.967198419485378e-07
503651.jpg,0.9849662184715271,0.015022644307464361,1.1099445273998754e-05,2.639311638685804e-08
503652.jpg,0.09243970262468792,0.9073893427848816,2.1383019202403375e-05,0.00014955029437047074
503653.jpg,0.995821475982666,0.0041435781280370065,3.48917938026716e-05,3.900688416713649e-08
503654.jpg,0.30800964683294296,0.664151668548584,0.014849780037366145,0.01298891002079472
503655.jpg,0.00017717290256769047,1.6283755940094125e-05,0.5366813614964485,0.4631251823157072
503656.jpg,0.9989475011825562,0.0010520305368117988,4.81526925000253e-07,2.564500833912575e-10
503657.jpg,0.9544270634651184,0.0455417435587151,2.9899577919212383e-05,1.319658942129057e-06
503658.jpg,0.5389925688505173,0.46100434102118015,3.0100378012321016e-06,5.1314648808788166e-08
503659.jpg,0.570584312081337,0.4291282892227173,0.00014983962098824577,0.00013750922971667023
503660.jpg,0.978611409664154,0.02132239179172757,6.538112505749538e-05,8.802944868064461e-07
503661.jpg,0.960353285074234,0.039607321843504906,3.913548880518647e-05,2.7597038743110147e-07
503662.jpg,0.004951342600179487,0.016695808619260788,0.17740161047549918,0.8009512722492218
503663.jpg,4.933035944159128e-05,2.9932665022158744e-06,0.9957378804683685,0.004209772730973782
503664.jpg,0.13659846037626266,0.8620385527610779,0.00021242496688955725,0.0011505957368038722
503665.jpg,0.13165970394038595,0.21286591701209545,0.6324169337749481,0.02305739838629961
503666.jpg,0.9659912288188934,0.03397612529806793,3.25908295053523e-05,1.595734214904221e-08
503667.jpg,0.9923541247844696,0.007618990435730666,2.6749723929242464e-05,7.323142486658591e-08
503668.jpg,3.210514842066914e-05,0.005731360710342415,0.00032197160945202086,0.9939145147800446
503669.jpg,0.8801913857460022,0.11946442758198828,0.0002916467625482255,5.2585252031223106e-05
